Date,Country,Product,Revenue,Cost,Profit, Percent Target ,Pipeline
2017-02-23,United States,vucoo,131145,85244.25,45900.75,76,202764
2017-02-24,United States,neutratronic,455034,295772.1,159261.9,100,424675
2017-02-25,United States,vucoo,91576,59524.4,32051.6,18,434591
2017-02-26,United States,rezota,400208,260135.2,140072.8,93,285655
2017-02-27,United States,adoriva,133009,86455.85,46553.15,20,975837
2017-02-28,United States,adoriva,164472,106906.8,57565.2,34,710046
2017-03-01,United States,aeox,388366,252437.9,135928.1,37,784195
2017-03-02,United States,aeox,101865,66212.25,35652.75,83,225490
2017-03-03,United States,vucoo,86977,56535.05,30441.95,62,594184
2017-03-04,United States,aeox,470487,305816.55,164670.45,22,922396
2017-03-05,United States,adoriva,179139,116440.35,62698.65,25,210110
2017-03-06,United States,adoriva,467245,303709.25,163535.75,58,751791
2017-03-07,United States,rezota,300441,195286.65,105154.35,28,666820
2017-03-08,United States,aeox,468879,304771.35,164107.65,13,629493
2017-03-09,United States,vucoo,103399,67209.35,36189.65,41,983304
2017-03-10,United States,neutratronic,89720,58318,31402,87,103606
2017-03-11,United States,neutratronic,323602,210341.3,113260.7,75,373096
2017-03-12,United States,adoriva,459961,298974.65,160986.35,29,279580
2017-03-13,United States,rezota,166325,108111.25,58213.75,96,863306
2017-03-14,United States,apiera,358250,232862.5,125387.5,59,557314
2017-03-15,United States,vucoo,406331,264115.15,142215.85,43,691890
2017-03-16,United States,vucoo,443359,288183.35,155175.65,19,758365
2017-03-17,United States,neutratronic,139380,90597,48783,63,432181
2017-03-18,United States,aeox,24132,15685.8,8446.2,42,545124
2017-03-19,United States,apiera,348639,226615.35,122023.65,55,657520
2017-03-20,United States,rezota,410544,266853.6,143690.4,25,856714
2017-03-21,United States,adoriva,238834,155242.1,83591.9,95,333733
2017-03-22,United States,aeox,154605,100493.25,54111.75,6,319170
2017-03-23,United States,rezota,418488,272017.2,146470.8,25,270234
2017-03-24,United States,rezota,351400,228410,122990,88,415235
2017-03-25,United States,aeox,253231,164600.15,88630.85,76,392178
2017-03-26,United States,vucoo,236171,153511.15,82659.85,8,812254
2017-03-27,United States,aeox,495175,321863.75,173311.25,58,344229
2017-03-28,United States,vucoo,257732,167525.8,90206.2,79,242291
2017-03-29,United States,aeox,57183,37168.95,20014.05,46,846918
2017-03-30,United States,aeox,394240,256256,137984,63,934131
2017-03-31,United States,adoriva,481591,313034.15,168556.85,64,997538
2017-04-01,United States,vucoo,232504,151127.6,81376.4,5,741870
2017-04-02,United States,vucoo,353198,229578.7,123619.3,55,220027
2017-04-03,United States,vucoo,24226,15746.9,8479.1,100,229008
2017-04-04,United States,aeox,127794,83066.1,44727.9,12,504641
2017-04-05,United States,aeox,161206,104783.9,56422.1,77,855263
2017-04-06,United States,vucoo,238641,155116.65,83524.35,30,399701
2017-04-07,United States,vucoo,290721,188968.65,101752.35,70,619342
2017-04-08,United States,adoriva,48596,31587.4,17008.6,34,281754
2017-04-09,United States,neutratronic,231785,150660.25,81124.75,46,130187
2017-04-10,United States,adoriva,166277,108080.05,58196.95,73,319520
2017-04-11,United States,vucoo,392134,254887.1,137246.9,39,953122
2017-04-12,United States,rezota,330547,214855.55,115691.45,45,812701
2017-04-13,United States,rezota,365117,237326.05,127790.95,86,812269
2017-04-14,United States,rezota,225548,146606.2,78941.8,78,765968
2017-04-15,United States,vucoo,173046,112479.9,60566.1,34,627685
2017-04-16,United States,apiera,103430,67229.5,36200.5,76,722603
2017-04-17,United States,neutratronic,106699,69354.35,37344.65,35,659710
2017-04-18,United States,apiera,96141,62491.65,33649.35,94,940940
2017-04-19,United States,apiera,52932,34405.8,18526.2,11,314220
2017-04-20,United States,apiera,402527,261642.55,140884.45,35,209743
2017-04-21,United States,adoriva,410666,266932.9,143733.1,24,649505
2017-04-22,United States,rezota,449654,292275.1,157378.9,84,638343
2017-04-23,United States,vucoo,159228,103498.2,55729.8,97,858357
2017-04-24,United States,rezota,264643,172017.95,92625.05,27,376600
2017-04-25,United States,adoriva,207362,134785.3,72576.7,100,351827
2017-04-26,United States,apiera,116717,75866.05,40850.95,47,423570
2017-04-27,United States,neutratronic,163551,106308.15,57242.85,65,986666
2017-04-28,United States,vucoo,386503,251226.95,135276.05,61,948578
2017-04-29,United States,vucoo,290736,188978.4,101757.6,49,599597
2017-04-30,United States,apiera,321687,209096.55,112590.45,69,985426
2017-05-01,United States,aeox,194486,126415.9,68070.1,89,367456
2017-05-02,United States,aeox,314982,204738.3,110243.7,41,557220
2017-05-03,United States,rezota,59388,38602.2,20785.8,24,755548
2017-05-04,United States,adoriva,337337,219269.05,118067.95,6,294903
2017-05-05,United States,apiera,321945,209264.25,112680.75,99,834418
2017-05-06,United States,neutratronic,41605,27043.25,14561.75,7,623067
2017-05-07,United States,neutratronic,148511,96532.15,51978.85,23,599065
2017-05-08,United States,vucoo,362420,235573,126847,28,416322
2017-05-09,United States,neutratronic,206595,134286.75,72308.25,34,763489
2017-05-10,United States,vucoo,393631,255860.15,137770.85,25,859016
2017-05-11,United States,rezota,117811,76577.15,41233.85,8,227439
2017-05-12,United States,apiera,112164,72906.6,39257.4,47,617122
2017-05-13,United States,apiera,176173,114512.45,61660.55,75,122430
2017-05-14,United States,rezota,215979,140386.35,75592.65,14,653924
2017-05-15,United States,adoriva,252723,164269.95,88453.05,85,944155
2017-05-16,United States,apiera,372483,242113.95,130369.05,43,361145
2017-05-17,United States,adoriva,413587,268831.55,144755.45,0,837945
2017-05-18,United States,vucoo,131917,85746.05,46170.95,21,143970
2017-05-19,United States,aeox,494933,321706.45,173226.55,93,725159
2017-05-20,United States,adoriva,173598,112838.7,60759.3,99,349937
2017-05-21,United States,rezota,293666,190882.9,102783.1,52,510198
2017-05-22,United States,vucoo,458035,297722.75,160312.25,4,765843
2017-05-23,United States,adoriva,116704,75857.6,40846.4,19,554773
2017-05-24,United States,apiera,192327,125012.55,67314.45,97,686848
2017-05-25,United States,vucoo,227039,147575.35,79463.65,8,759009
2017-05-26,United States,aeox,383040,248976,134064,4,424287
2017-05-27,United States,neutratronic,158640,103116,55524,88,863182
2017-05-28,United States,rezota,88158,57302.7,30855.3,29,604404
2017-05-29,United States,rezota,292129,189883.85,102245.15,93,405180
2017-05-30,United States,neutratronic,104989,68242.85,36746.15,46,361023
2017-05-31,United States,adoriva,223609,145345.85,78263.15,40,217224
2017-06-01,United States,aeox,191208,124285.2,66922.8,91,253632
2017-06-02,United States,neutratronic,48251,31363.15,16887.85,28,857752
2017-06-03,United States,adoriva,262568,170669.2,91898.8,3,592735
2017-06-04,United States,apiera,74261,48269.65,25991.35,60,169355
2017-06-05,United States,vucoo,101331,65865.15,35465.85,88,633341
2017-06-06,United States,adoriva,86059,55938.35,30120.65,49,675826
2017-06-07,United States,aeox,36518,23736.7,12781.3,64,337771
2017-06-08,United States,apiera,100096,65062.4,35033.6,83,233531
2017-06-09,United States,adoriva,498022,323714.3,174307.7,68,247783
2017-06-10,United States,rezota,201474,130958.1,70515.9,14,291394
2017-06-11,United States,aeox,350450,227792.5,122657.5,90,747848
2017-06-12,United States,apiera,124592,80984.8,43607.2,22,539291
2017-06-13,United States,adoriva,445397,289508.05,155888.95,70,896168
2017-06-14,United States,rezota,349684,227294.6,122389.4,29,132610
2017-06-15,United States,adoriva,398208,258835.2,139372.8,3,319632
2017-06-16,United States,adoriva,427415,277819.75,149595.25,39,303175
2017-06-17,United States,vucoo,126465,82202.25,44262.75,63,903350
2017-06-18,United States,apiera,458348,297926.2,160421.8,20,599961
2017-06-19,United States,vucoo,246280,160082,86198,74,234641
2017-06-20,United States,apiera,377628,245458.2,132169.8,3,750642
2017-06-21,United States,adoriva,482556,313661.4,168894.6,19,860684
2017-06-22,United States,neutratronic,179591,116734.15,62856.85,37,285399
2017-06-23,United States,apiera,61279,39831.35,21447.65,25,815923
2017-06-24,United States,rezota,377325,245261.25,132063.75,27,380128
2017-06-25,United States,neutratronic,11051,7183.15,3867.85,76,835695
2017-06-26,United States,neutratronic,68632,44610.8,24021.2,68,522902
2017-06-27,United States,aeox,408386,265450.9,142935.1,48,719625
2017-06-28,United States,apiera,331548,215506.2,116041.8,26,842557
2017-06-29,United States,neutratronic,60355,39230.75,21124.25,50,336828
2017-06-30,United States,adoriva,282853,183854.45,98998.55,55,732333
2017-07-01,United States,rezota,82895,53881.75,29013.25,72,601788
2017-07-02,United States,vucoo,185172,120361.8,64810.2,39,161270
2017-07-03,United States,apiera,437787,284561.55,153225.45,26,614890
2017-07-04,United States,apiera,9642,6267.3,3374.7,74,316875
2017-07-05,United States,vucoo,173970,113080.5,60889.5,9,254472
2017-07-06,United States,rezota,167486,108865.9,58620.1,54,260305
2017-07-07,United States,adoriva,420429,273278.85,147150.15,15,255871
2017-07-08,United States,apiera,7168,4659.2,2508.8,82,475193
2017-07-09,United States,vucoo,3532,2295.8,1236.2,88,367466
2017-07-10,United States,adoriva,152936,99408.4,53527.6,28,628596
2017-07-11,United States,adoriva,51001,33150.65,17850.35,63,277050
2017-07-12,United States,rezota,442572,287671.8,154900.2,2,213970
2017-07-13,United States,vucoo,216411,140667.15,75743.85,75,944927
2017-07-14,United States,aeox,321009,208655.85,112353.15,32,630984
2017-07-15,United States,rezota,283907,184539.55,99367.45,84,681827
2017-07-16,United States,apiera,470989,306142.85,164846.15,40,567360
2017-07-17,United States,apiera,13571,8821.15,4749.85,58,587494
2017-07-18,United States,aeox,81820,53183,28637,24,948437
2017-07-19,United States,vucoo,93444,60738.6,32705.4,47,916586
2017-07-20,United States,aeox,165375,107493.75,57881.25,11,513048
2017-07-21,United States,adoriva,242491,157619.15,84871.85,99,391348
2017-07-22,United States,neutratronic,266971,173531.15,93439.85,27,946709
2017-07-23,United States,apiera,295057,191787.05,103269.95,22,958659
2017-07-24,United States,adoriva,148748,96686.2,52061.8,52,996243
2017-07-25,United States,aeox,91005,59153.25,31851.75,38,469639
2017-07-26,United States,apiera,475436,309033.4,166402.6,85,592120
2017-07-27,United States,apiera,395973,257382.45,138590.55,66,480757
2017-07-28,United States,neutratronic,221470,143955.5,77514.5,4,124501
2017-07-29,United States,neutratronic,96320,62608,33712,35,190634
2017-07-30,United States,adoriva,105416,68520.4,36895.6,99,209076
2017-07-31,United States,rezota,405763,263745.95,142017.05,98,314155
2017-08-01,United States,neutratronic,6719,4367.35,2351.65,10,911806
2017-08-02,United States,aeox,288419,187472.35,100946.65,65,913251
2017-08-03,United States,apiera,307706,200008.9,107697.1,84,230191
2017-08-04,United States,vucoo,223471,145256.15,78214.85,57,571414
2017-08-05,United States,neutratronic,481082,312703.3,168378.7,100,397016
2017-08-06,United States,vucoo,326249,212061.85,114187.15,37,839534
2017-08-07,United States,vucoo,306652,199323.8,107328.2,19,631983
2017-08-08,United States,vucoo,5329,3463.85,1865.15,62,990865
2017-08-09,United States,rezota,269649,175271.85,94377.15,89,973310
2017-08-10,United States,adoriva,263400,171210,92190,42,411003
2017-08-11,United States,apiera,220821,143533.65,77287.35,65,126158
2017-08-12,United States,adoriva,290877,189070.05,101806.95,58,378456
2017-08-13,United States,rezota,127390,82803.5,44586.5,32,171375
2017-08-14,United States,adoriva,221168,143759.2,77408.8,43,419596
2017-08-15,United States,aeox,344994,224246.1,120747.9,85,463785
2017-08-16,United States,adoriva,464604,301992.6,162611.4,53,438204
2017-08-17,United States,apiera,477979,310686.35,167292.65,58,474151
2017-08-18,United States,adoriva,414308,269300.2,145007.8,85,616903
2017-08-19,United States,neutratronic,494742,321582.3,173159.7,49,733053
2017-08-20,United States,apiera,441204,286782.6,154421.4,3,849663
2017-08-21,United States,aeox,214161,139204.65,74956.35,48,952887
2017-08-22,United States,vucoo,206834,134442.1,72391.9,53,692120
2017-08-23,United States,rezota,468409,304465.85,163943.15,12,613277
2017-08-24,United States,neutratronic,67083,43603.95,23479.05,80,978322
2017-08-25,United States,adoriva,183571,119321.15,64249.85,53,257743
2017-08-26,United States,adoriva,263552,171308.8,92243.2,49,763790
2017-08-27,United States,aeox,139775,90853.75,48921.25,30,161949
2017-08-28,United States,vucoo,204149,132696.85,71452.15,100,958966
2017-08-29,United States,rezota,376705,244858.25,131846.75,42,581463
2017-08-30,United States,apiera,164386,106850.9,57535.1,19,519614
2017-08-31,United States,neutratronic,356388,231652.2,124735.8,77,819358
2017-09-01,United States,apiera,434748,282586.2,152161.8,52,127188
2017-09-02,United States,adoriva,299722,194819.3,104902.7,95,509321
2017-09-03,United States,apiera,406697,264353.05,142343.95,10,810458
2017-09-04,United States,neutratronic,321468,208954.2,112513.8,95,474003
2017-09-05,United States,neutratronic,395222,256894.3,138327.7,20,202195
2017-09-06,United States,vucoo,9472,6156.8,3315.2,61,274304
2017-09-07,United States,neutratronic,119096,77412.4,41683.6,45,879565
2017-09-08,United States,adoriva,164418,106871.7,57546.3,93,764702
2017-09-09,United States,vucoo,472595,307186.75,165408.25,5,251092
2017-09-10,United States,neutratronic,95751,62238.15,33512.85,68,554970
2017-09-11,United States,vucoo,464749,302086.85,162662.15,44,792540
2017-09-12,United States,aeox,465262,302420.3,162841.7,74,715785
2017-09-13,United States,adoriva,159061,103389.65,55671.35,35,738869
2017-09-14,United States,vucoo,98508,64030.2,34477.8,14,594467
2017-09-15,United States,adoriva,28079,18251.35,9827.65,6,483768
2017-09-16,United States,apiera,103985,67590.25,36394.75,74,279379
2017-09-17,United States,adoriva,372520,242138,130382,42,361032
2017-09-18,United States,vucoo,363181,236067.65,127113.35,67,713567
2017-09-19,United States,neutratronic,112457,73097.05,39359.95,64,136475
2017-09-20,United States,rezota,384723,250069.95,134653.05,85,208502
2017-09-21,United States,aeox,199179,129466.35,69712.65,36,233772
2017-09-22,United States,neutratronic,286902,186486.3,100415.7,1,243048
2017-09-23,United States,adoriva,350332,227715.8,122616.2,57,999581
2017-09-24,United States,aeox,359986,233990.9,125995.1,10,936661
2017-09-25,United States,aeox,261557,170012.05,91544.95,16,881375
2017-09-26,United States,neutratronic,50962,33125.3,17836.7,93,327983
2017-09-27,United States,vucoo,132553,86159.45,46393.55,20,230909
2017-09-28,United States,rezota,336881,218972.65,117908.35,45,129423
2017-09-29,United States,adoriva,139108,90420.2,48687.8,54,460237
2017-09-30,United States,rezota,97426,63326.9,34099.1,16,277200
2017-10-01,United States,rezota,400417,260271.05,140145.95,0,767944
2017-10-02,United States,apiera,301967,196278.55,105688.45,70,281294
2017-10-03,United States,neutratronic,463834,301492.1,162341.9,39,784181
2017-10-04,United States,apiera,447101,290615.65,156485.35,44,865102
2017-10-05,United States,aeox,63505,41278.25,22226.75,2,135208
2017-10-06,United States,rezota,398815,259229.75,139585.25,81,742786
2017-10-07,United States,rezota,141747,92135.55,49611.45,90,452763
2017-10-08,United States,vucoo,448074,291248.1,156825.9,37,198686
2017-10-09,United States,neutratronic,301348,195876.2,105471.8,22,938306
2017-10-10,United States,apiera,150515,97834.75,52680.25,73,216639
2017-10-11,United States,aeox,104249,67761.85,36487.15,29,541180
2017-10-12,United States,vucoo,374858,243657.7,131200.3,45,705227
2017-10-13,United States,apiera,325299,211444.35,113854.65,100,171877
2017-10-14,United States,aeox,474567,308468.55,166098.45,85,654417
2017-10-15,United States,adoriva,62750,40787.5,21962.5,48,398388
2017-10-16,United States,aeox,137183,89168.95,48014.05,12,432233
2017-10-17,United States,rezota,182430,118579.5,63850.5,23,145574
2017-10-18,United States,adoriva,52033,33821.45,18211.55,71,891891
2017-10-19,United States,neutratronic,262293,170490.45,91802.55,58,627086
2017-10-20,United States,neutratronic,178312,115902.8,62409.2,8,484879
2017-10-21,United States,rezota,268536,174548.4,93987.6,43,346322
2017-10-22,United States,vucoo,124297,80793.05,43503.95,35,818485
2017-10-23,United States,neutratronic,73429,47728.85,25700.15,22,746278
2017-10-24,United States,adoriva,252355,164030.75,88324.25,78,431513
2017-10-25,United States,neutratronic,336553,218759.45,117793.55,75,808174
2017-10-26,United States,vucoo,333757,216942.05,116814.95,81,175578
2017-10-27,United States,aeox,461960,300274,161686,8,646910
2017-10-28,United States,aeox,108092,70259.8,37832.2,97,884793
2017-10-29,United States,apiera,370072,240546.8,129525.2,32,647938
2017-10-30,United States,apiera,200288,130187.2,70100.8,83,918133
2017-10-31,United States,aeox,409651,266273.15,143377.85,3,804346
2017-11-01,United States,rezota,369660,240279,129381,92,268087
2017-11-02,United States,neutratronic,370347,240725.55,129621.45,89,821154
2017-11-03,United States,neutratronic,235703,153206.95,82496.05,97,509248
2017-11-04,United States,neutratronic,485599,315639.35,169959.65,74,909242
2017-11-05,United States,adoriva,299000,194350,104650,14,460738
2017-11-06,United States,adoriva,318900,207285,111615,92,809791
2017-11-07,United States,vucoo,270845,176049.25,94795.75,6,272062
2017-11-08,United States,rezota,279621,181753.65,97867.35,20,977099
2017-11-09,United States,vucoo,13717,8916.05,4800.95,39,932124
2017-11-10,United States,adoriva,58943,38312.95,20630.05,12,335006
2017-11-11,United States,adoriva,327941,213161.65,114779.35,5,588986
2017-11-12,United States,vucoo,55730,36224.5,19505.5,77,205734
2017-11-13,United States,neutratronic,88852,57753.8,31098.2,72,385500
2017-11-14,United States,rezota,164734,107077.1,57656.9,5,183920
2017-11-15,United States,neutratronic,131247,85310.55,45936.45,96,250778
2017-11-16,United States,neutratronic,209855,136405.75,73449.25,65,122915
2017-11-17,United States,apiera,394631,256510.15,138120.85,74,578271
2017-11-18,United States,rezota,355456,231046.4,124409.6,44,988168
2017-11-19,United States,vucoo,435203,282881.95,152321.05,2,972251
2017-11-20,United States,apiera,234992,152744.8,82247.2,3,501491
2017-11-21,United States,apiera,12255,7965.75,4289.25,99,244482
2017-11-22,United States,neutratronic,244763,159095.95,85667.05,5,208162
2017-11-23,United States,vucoo,212563,138165.95,74397.05,77,682122
2017-11-24,United States,apiera,403015,261959.75,141055.25,51,377997
2017-11-25,United States,neutratronic,369736,240328.4,129407.6,24,971916
2017-11-26,United States,apiera,162080,105352,56728,52,435006
2017-11-27,United States,rezota,133038,86474.7,46563.3,74,683024
2017-11-28,United States,apiera,407941,265161.65,142779.35,74,772377
2017-11-29,United States,neutratronic,491267,319323.55,171943.45,98,376206
2017-11-30,United States,rezota,154850,100652.5,54197.5,30,922715
2017-12-01,United States,rezota,147624,95955.6,51668.4,83,236041
2017-12-02,United States,rezota,22590,14683.5,7906.5,76,976952
2017-12-03,United States,aeox,123754,80440.1,43313.9,79,526504
2017-12-04,United States,rezota,121863,79210.95,42652.05,69,617967
